Temperature,Pressure,Density,SpecificVolume,InternalEnergy,Enthalpy,Entropy,Cv,Cp,SpeedSound,JT,Viscosity,ThermalConductivity
20,0.74,9.7647,0.10241,189,264.79,5.8706,0.65937,0.92954,326.04,2.741,2.03E-05,0.026263
20,0.75,9.8973,0.10104,188.98,264.76,5.867,0.65939,0.92971,326.04,2.7405,2.03E-05,0.026266
20,0.76,10.03,0.099701,188.96,264.73,5.8635,0.65942,0.92988,326.04,2.7399,2.03E-05,0.026269
20,0.77,10.163,0.0984,188.94,264.71,5.86,0.65944,0.93004,326.04,2.7394,2.03E-05,0.026271
20,0.78,10.295,0.097131,188.92,264.68,5.8566,0.65947,0.93021,326.04,2.7388,2.03E-05,0.026274
20,0.79,10.428,0.095895,188.9,264.66,5.8532,0.65949,0.93038,326.04,2.7383,2.03E-05,0.026277
20,0.8,10.561,0.09469,188.88,264.63,5.8499,0.65952,0.93055,326.04,2.7378,2.03E-05,0.026279
20,0.81,10.693,0.093515,188.86,264.61,5.8466,0.65955,0.93071,326.04,2.7372,2.03E-05,0.026282
20,0.82,10.826,0.092368,188.84,264.58,5.8433,0.65957,0.93088,326.05,2.7367,2.03E-05,0.026285
20,0.83,10.959,0.091249,188.82,264.56,5.8401,0.6596,0.93105,326.05,2.7361,2.04E-05,0.026288
20,0.84,11.092,0.090157,188.8,264.53,5.8369,0.65962,0.93122,326.05,2.7356,2.04E-05,0.02629
20,0.85,11.225,0.08909,188.78,264.51,5.8338,0.65965,0.93138,326.05,2.7351,2.04E-05,0.026293
20,0.86,11.357,0.088048,188.76,264.48,5.8307,0.65967,0.93155,326.05,2.7345,2.04E-05,0.026296
20,0.87,11.49,0.08703,188.74,264.45,5.8276,0.6597,0.93172,326.05,2.734,2.04E-05,0.026299
20,0.88,11.623,0.086035,188.72,264.43,5.8246,0.65972,0.93189,326.05,2.7334,2.04E-05,0.026301
20,0.89,11.756,0.085063,188.7,264.4,5.8216,0.65975,0.93206,326.05,2.7329,2.04E-05,0.026304
20,0.9,11.889,0.084112,188.68,264.38,5.8186,0.65978,0.93222,326.06,2.7323,2.04E-05,0.026307
20,0.91,12.022,0.083182,188.66,264.35,5.8157,0.6598,0.93239,326.06,2.7318,2.04E-05,0.02631
20,0.92,12.155,0.082272,188.64,264.33,5.8128,0.65983,0.93256,326.06,2.7313,2.04E-05,0.026313
20,0.93,12.288,0.081382,188.62,264.3,5.8099,0.65985,0.93273,326.06,2.7307,2.04E-05,0.026315
20,0.94,12.421,0.080511,188.6,264.28,5.807,0.65988,0.9329,326.06,2.7302,2.04E-05,0.026318
20,0.95,12.554,0.079658,188.58,264.25,5.8042,0.6599,0.93307,326.06,2.7296,2.04E-05,0.026321
20,0.96,12.687,0.078823,188.56,264.23,5.8014,0.65993,0.93323,326.06,2.7291,2.04E-05,0.026324
20,0.97,12.82,0.078005,188.53,264.2,5.7987,0.65996,0.9334,326.07,2.7285,2.04E-05,0.026327
20,0.98,12.953,0.077204,188.51,264.17,5.7959,0.65998,0.93357,326.07,2.728,2.04E-05,0.02633
20,0.99,13.086,0.076419,188.49,264.15,5.7932,0.66001,0.93374,326.07,2.7274,2.04E-05,0.026332
20,1,13.219,0.07565,188.47,264.12,5.7905,0.66003,0.93391,326.07,2.7269,2.04E-05,0.026335
21,0.01,0.13085,7.6425,191.14,267.56,6.9971,0.65763,0.9176,326.54,2.7612,2.02E-05,0.026165
21,0.02,0.26171,3.821,191.12,267.54,6.8169,0.65765,0.91776,326.54,2.7607,2.02E-05,0.026168
21,0.03,0.3926,2.5471,191.1,267.51,6.7115,0.65768,0.91792,326.54,2.7601,2.02E-05,0.02617
21,0.04,0.5235,1.9102,191.08,267.49,6.6367,0.65771,0.91809,326.54,2.7596,2.02E-05,0.026172
21,0.05,0.65442,1.5281,191.06,267.46,6.5786,0.65773,0.91825,326.54,2.7591,2.02E-05,0.026174
21,0.06,0.78536,1.2733,191.04,267.44,6.5312,0.65776,0.91841,326.54,2.7586,2.02E-05,0.026176
21,0.07,0.91631,1.0913,191.02,267.41,6.491,0.65778,0.91857,326.54,2.7581,2.02E-05,0.026179
21,0.08,1.0473,0.95485,191,267.39,6.4563,0.65781,0.91874,326.54,2.7576,2.02E-05,0.026181
21,0.09,1.1783,0.8487,190.98,267.36,6.4256,0.65783,0.9189,326.54,2.7571,2.02E-05,0.026183
21,0.1,1.3093,0.76378,190.96,267.34,6.3982,0.65786,0.91906,326.54,2.7566,2.02E-05,0.026185
21,0.11,1.4403,0.6943,190.94,267.31,6.3733,0.65789,0.91923,326.54,2.756,2.02E-05,0.026188
21,0.12,1.5714,0.63639,190.92,267.29,6.3507,0.65791,0.91939,326.54,2.7555,2.02E-05,0.02619
21,0.13,1.7024,0.5874,190.9,267.26,6.3298,0.65794,0.91955,326.54,2.755,2.02E-05,0.026192
21,0.14,1.8335,0.54541,190.88,267.23,6.3105,0.65796,0.91971,326.55,2.7545,2.02E-05,0.026194
21,0.15,1.9646,0.50901,190.86,267.21,6.2925,0.65799,0.91988,326.55,2.754,2.02E-05,0.026197
21,0.16,2.0957,0.47717,190.84,267.18,6.2756,0.65801,0.92004,326.55,2.7535,2.03E-05,0.026199
21,0.17,2.2268,0.44907,190.82,267.16,6.2598,0.65804,0.9202,326.55,2.7529,2.03E-05,0.026201
21,0.18,2.358,0.42409,190.8,267.13,6.2449,0.65806,0.92037,326.55,2.7524,2.03E-05,0.026204
21,0.19,2.4892,0.40174,190.78,267.11,6.2308,0.65809,0.92053,326.55,2.7519,2.03E-05,0.026206
21,0.2,2.6203,0.38163,190.76,267.08,6.2174,0.65812,0.92069,326.55,2.7514,2.03E-05,0.026208
21,0.21,2.7516,0.36343,190.74,267.06,6.2046,0.65814,0.92086,326.55,2.7509,2.03E-05,0.026211
21,0.22,2.8828,0.34689,190.72,267.03,6.1925,0.65817,0.92102,326.55,2.7504,2.03E-05,0.026213
21,0.23,3.014,0.33178,190.7,267.01,6.1809,0.65819,0.92118,326.55,2.7498,2.03E-05,0.026215
21,0.24,3.1453,0.31794,190.68,266.98,6.1697,0.65822,0.92135,326.55,2.7493,2.03E-05,0.026218
21,0.25,3.2765,0.3052,190.66,266.96,6.1591,0.65824,0.92151,326.55,2.7488,2.03E-05,0.02622
21,0.26,3.4078,0.29344,190.64,266.93,6.1488,0.65827,0.92167,326.55,2.7483,2.03E-05,0.026222
21,0.27,3.5392,0.28255,190.62,266.91,6.1389,0.65829,0.92184,326.55,2.7478,2.03E-05,0.026225
21,0.28,3.6705,0.27244,190.6,266.88,6.1294,0.65832,0.922,326.55,2.7472,2.03E-05,0.026227
21,0.29,3.8018,0.26303,190.58,266.85,6.1202,0.65835,0.92217,326.55,2.7467,2.03E-05,0.026229
